"ID","Player","Team","Position","RkOv","Status","Age","Opponent","Salary","Contract","FPts","FP/G","%D","ADP","Ros"
"*066lq*","Johnathan Harmon","CIN","SP","6197","FA","23","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*066cm*","Sen Harney","TB","SP","6198","FA","25","TOR Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*04pz0*","Ty Harpenau","ATL","P","6199","FA","26","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*03xkz*","Bryan Harper","(N/A)","RP","6200","FA","33","","11.00","2023","0","0","0%","-","0%"
"*066df*","Daniel Harper","PHI","SP","6201","FA","24","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*066lc*","Landon Harper","ATL","SP","6202","FA","22","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*03any*","Ryne Harper","(N/A)","RP","6203","FA","34","","11.00","2023","0","0","0%","-","1%"
"*031bt*","Connor Harrell","DET","OF","6204","FA","32","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02n4g*","Drew Harrelson","SD","P","6205","FA","29","SF Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hcs*","Cory Harrilchak","ATL","OF","6206","FA","36","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*041qp*","Drew Harrington","CHW","P","6207","FA","28","DET Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*051fr*","Reed Harrington","BOS","P","6208","FA","25","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*05zya*","Thomas Harrington","PIT","SP","6209","FA","22","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","15%"
"*05u2y*","Aiden Harris","(N/A)","3B","6210","FA","17","","11.00","2023","0","0","0%","-","0%"
"*021pm*","Alonzo Harris","NYM","2B","6211","FA","34","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*05y7k*","Ben Harris","LAD","SP","6212","FA","23","STL Thu 1:10PM","11.00","2023","0","0","0%","-","4%"
"*05yca*","Brett Harris","OAK","3B","6213","FA","25","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","5%"
"*04puu*","Cade Harris","COL","3B,OF","6214","FA","26","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*03140*","Greg Harris","LAD","P","6215","FA","29","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*0664g*","Hayden Harris","ATL","SP","6216","FA","24","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*02bqq*","James Harris","OAK","OF","6217","FA","30","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*04psh*","Jawuan Harris","(N/A)","OF","6218","FA","27","","11.00","2023","0","0","0%","-","0%"
"*041v2*","Joey Harris","WSH","C","6219","FA","29","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03pis*","Jon Harris","(N/A)","SP","6220","FA","30","","11.00","2023","0","0","0%","-","0%"
"*050re*","Matt Harris","TOR","RP","6221","FA","29","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*021pn*","Mitch Harris","(N/A)","RP","6222","FA","38","","11.00","2023","0","0","0%","-","0%"
"*04zxk*","Trey Harris","WSH","OF","6223","FA","27","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*02hg6*","Tyrelle Harris","ATL","P","6224","FA","37","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*02t1d*","Will Harris","(N/A)","RP","6225","FA","39","","11.00","2023","0","0","0%","-","0%"
"*05yaq*","Devereaux Harrison","TOR","RP","6226","FA","23","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*02ne9*","Jordan Harrison","TB","P","6227","FA","32","TOR Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03dws*","K.J. Harrison","(N/A)","C,1B","6228","FA","27","","11.00","2023","0","0","0%","-","1%"
"*03zuv*","Luke Harrison","STL","RP","6229","FA","30","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*004e9*","Matt Harrison","(N/A)","SP","6230","FA","38","","11.00","2023","0","0","0%","-","0%"
"*03cah*","Monte Harrison","LAA","OF","6231","FA","28","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","2%"
"*03dfx*","Seth Harrison","SF","OF","6232","FA","31","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*025hn*","Travis Harrison","MIN","3B","6233","FA","31","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*0008l*","Corey Hart","(N/A)","OF","6234","FA","41","","11.00","2023","0","0","0%","-","0%"
"*043tq*","Donnie Hart","(N/A)","RP","6235","FA","33","","11.00","2023","0","0","0%","-","0%"
"*03113*","Josh Hart","BAL","OF","6236","FA","29","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*0422c*","Kyle Hart","(N/A)","RP","6237","FA","31","","11.00","2023","0","0","0%","-","0%"
"*051ck*","Thomas Hart","STL","P","6238","FA","23","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*0517b*","Zach Hart","CLE","P","6239","FA","26","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","1%"
"*05t7b*","Josh Hartle","(N/A)","SP","6240","FA","20","","11.00","2023","0","0","0%","-","1%"
"*05mrm*","Jack Hartman","PIT","P","6241","FA","25","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*041v7*","Nick Hartman","TOR","P","6242","FA","29","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hnz*","Ryan Hartman","CHC","P","6243","FA","31","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*04amq*","Ryan Hartman","(N/A)","SP","6244","FA","29","","11.00","2023","0","0","0%","-","0%"
"*03qws*","Brock Hartson","CLE","P","6245","FA","30","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*03drl*","Joe Harvey","ATL","RP","6246","FA","31","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*0155y*","Ken Harvey","MIN","1B","6247","FA","0","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01uv3*","Matt Harvey","(N/A)","SP","6248","FA","34","","11.00","2023","0","0","0%","-","0%"
"*02n92*","Ryan Harvey","TEX","P","6249","FA","32","CHC Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*065iz*","Ryan Harvey","NYY","SP","6250","FA","22","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*05jry*","Hudson Haskin","BAL","OF","6251","FA","24","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","7%"
"*021pp*","Alex Hassan","LAD","OF","6252","FA","35","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hj3*","Blake Hassebrock","OAK","P","6253","FA","34","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*05gbe*","Robert Hassell","WSH","OF","6254","MURPH","22","@CIN Thu 1:10PM","29.00","2026","0","0","0%","-","28%"
"*021pq*","Anthony Hatch","LAD","3B","6255","FA","40","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*041ql*","Tom Hatch","PIT","SP","6256","FA","29","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*021pr*","Chris Hatcher","OAK","RP","6257","FA","38","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*066d0*","Josh Hatcher","TEX","OF","6258","FA","25","CHC Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*0313h*","Steve Hathaway","ARI","RP","6259","FA","33","COL Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*04eoa*","Colton Hathcock","COL","P","6260","FA","28","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*03av6*","Marcus Hatley","STL","RP","6261","FA","35","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04vne*","Ryan Haug","PIT","C","6262","FA","28","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03dk2*","Mike Hauschild","(N/A)","RP","6263","FA","33","","11.00","2023","0","0","0%","-","0%"
"*02hik*","Matthew Hauser","MIN","P","6264","FA","35","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05lfx*","Trevor Hauver","TEX","2B,OF","6265","FA","25","CHC Thu 4:35PM","11.00","2023","0","0","0%","-","6%"
"*04q04*","Austin Havekost","TOR","P","6266","FA","27","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01cix*","Reese Havens","NYM","SS","6267","FA","37","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*04anx*","Chandler Hawkins","STL","RP","6268","FA","30","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02muy*","Courtney Hawkins","CHW","OF","6269","FA","30","DET Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05yc8*","Garrett Hawkins","SD","SP","6270","FA","23","SF Thu 1:10PM","11.00","2023","0","0","0%","-","4%"
"*02n4k*","Taylor Hawkins","TB","C,P","6271","FA","30","TOR Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01du5*","Blake Hawksworth","(N/A)","RP","6272","FA","40","","11.00","2023","0","0","0%","-","0%"
"*03qsw*","Brendon Hayden","PHI","1B","6273","FA","31","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*031dn*","Danny Hayes","CHW","1B","6274","FA","33","DET Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hkp*","Drew Hayes","CIN","RP","6275","FA","36","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*066jd*","Hunter Hayes","STL","SP","6276","FA","23","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04emf*","Reed Hayes","BAL","P","6277","FA","28","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*03dqu*","Brad Haynal","MIA","C","6278","FA","32","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*051b6*","Alex Haynes","COL","P","6279","FA","26","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*02n4x*","Hunter Haynes","KC","P","6280","FA","29","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05lfz*","Jagger Haynes","SD","SP","6281","FA","21","SF Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*041zm*","Will Haynie","COL","C","6282","FA","29","@ARI Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*05ub5*","James Hays","(N/A)","SP","6283","FA","19","","11.00","2023","0","0","0%","-","0%"
"*05r5j*","Buddy Hayward","PHI","RP","6284","FA","25","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*02ao3*","Jeremy Hazelbaker","(N/A)","OF","6285","FA","36","","11.00","2023","0","0","0%","-","0%"
"*066nq*","Dillon Head","SD","OF","6286","FA","19","SF Thu 1:10PM","11.00","2023","0","0","0%","-","21%"
"*0512p*","Hudson Head","PIT","OF","6287","FA","22","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*02n8l*","Louis Head","(N/A)","RP","6288","FA","33","","11.00","2023","0","0","0%","-","0%"
"*027gv*","Miles Head","OAK","3B","6289","FA","32","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*000ua*","Chase Headley","(N/A)","3B","6290","FA","39","","11.00","2023","0","0","0%","-","0%"
"*04euo*","Connor Heady","LAD","2B,SS","6291","FA","29","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*031ar*","Ryon Healy","(N/A)","1B,3B","6292","FA","31","","11.00","2023","0","0","0%","-","0%"
"*02ncq*","Tucker Healy","OAK","P","6293","FA","33","CLE Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*05154*","Ethan Hearn","CHC","C","6294","FA","23","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","3%"
"*04264*","Matt Hearn","ATL","OF","6295","FA","27","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*04207*","Nick Heath","(N/A)","OF","6296","FA","30","","11.00","2023","0","0","0%","-","0%"
"*01sdt*","Slade Heathcott","(N/A)","OF","6297","FA","33","","11.00","2023","0","0","0%","-","0%"
"*04efp*","Jacob Heatherly","CIN","SP","6298","FA","25","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*02n61*","Brock Hebert","SEA","2B","6299","FA","32","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*03bio*","Chaz Hebert","NYY","SP","6300","FA","31","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*01ss4*","Adeiny Hechavarria","(N/A)","SS","6301","FA","34","","11.00","2023","0","0","0%","-","0%"
"*04eln*","Ben Hecht","CHC","P","6302","FA","28","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*01shl*","Kyle Heckathorn","MIL","SP","6303","FA","35","@NYM Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*03do9*","Josh Heddinger","DET","P","6304","FA","30","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04ajy*","Zach Hedges","CHC","SP","6305","FA","31","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*062k3*","Luke Heefner","(N/A)","3B","6306","FA","21","","11.00","2023","0","0","0%","-","0%"
"*02n17*","Michael Heesch","CHC","P","6307","FA","33","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","0%"
"*02h9k*","Robert Hefflinger","ATL","OF","6308","FA","33","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*01ser*","Jeremy Hefner","STL","SP","6309","FA","37","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hjl*","Andrew Heid","LAA","OF","6310","FA","36","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*05ybj*","Dylan Heid","BAL","SP","6311","FA","25","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","1%"
"*03dn1*","Gunnar Heidt","TOR","2B","6312","FA","31","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*061yl*","Hayes Heinecke","STL","SP","6313","FA","24","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03dri*","Scott Heineman","(N/A)","OF","6314","FA","31","","11.00","2023","0","0","0%","-","0%"
"*03qlk*","Jason Heinrich","BAL","OF","6315","FA","27","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*01glr*","Chris Heisey","(N/A)","OF","6316","FA","39","","11.00","2023","0","0","0%","-","0%"
"*061lo*","Josh Hejka","NYM","RP","6317","FA","26","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*05zda*","RYDER HELFRICK","(N/A)","C","6082","FA","18","","11.00","2023","0","0","0%","-","0%"
"*03qwc*","Jaret Hellinger","ATL","P","6318","FA","27","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*05ub7*","Dominic Hellman","(N/A)","SS","6319","FA","20","","11.00","2023","0","0","0%","-","0%"
"*027rh*","Johnny Hellweg","(N/A)","SP","6320","FA","35","","11.00","2023","0","0","0%","-","0%"
"*04pvp*","Michael Helman","MIN","2B","6321","FA","27","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","4%"
"*060n8*","Lou Helmig","(N/A)","OF","6322","FA","20","","11.00","2023","0","0","0%","-","1%"
"*03qod*","Bret Helton","PIT","P","6323","FA","30","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hhu*","Heath Hembree","(N/A)","RP","6324","FA","34","","11.00","2023","0","0","0%","-","0%"
"*03dw2*","Gabe Hemmer","DET","P","6325","FA","33","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05y00*","Damian Henderson","CIN","OF","6326","FA","26","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02pc7*","Jim Henderson","(N/A)","RP","6327","FA","41","","11.00","2023","0","0","0%","-","0%"
"*02n7b*","Josh Henderson","LAD","OF","6328","FA","30","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05uo2*","Logan Henderson","MIL","RP","6329","FA","21","@NYM Thu 10:10AM","11.00","2023","0","0","0%","-","10%"
"*04n1t*","Austin Hendrick","CIN","OF","6330","FA","22","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","11%"
"*04q2c*","Josh Hendrickson","KC","SP","6331","FA","26","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*0517w*","Wyatt Hendrie","PIT","C","6332","FA","24","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*03qkg*","Jeff Hendrix","NYY","OF","6333","FA","30","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*031f6*","Paul Hendrix","CLE","2B,SS","6334","FA","32","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*031ev*","Ryan Hendrix","ARI","SP","6335","FA","29","COL Thu 1:00AM","11.00","2023","0","0","0%","-","2%"
"*0424v*","Blair Henley","HOU","RP","6336","FA","26","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*067wx*","Ryan Hennen","(N/A)","SP","6337","FA","26","","11.00","2023","0","0","0%","-","0%"
"*0423o*","Jonathan Hennigan","PHI","SP","6338","FA","29","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*05w7z*","Edgardo Henriquez","LAD","SP","6339","FA","21","STL Thu 1:10PM","11.00","2023","0","0","0%","-","6%"
"*049j7*","Jesus Henriquez","PHI","2B","6340","FA","25","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*066rt*","Julio Henriquez","MIA","OF","6341","FA","19","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*064o9*","Yonatan Henriquez","NYM","3B","6342","FA","19","MIL Thu 10:10AM","11.00","2023","0","0","0%","-","1%"
"*02ne4*","Brennan Henry","KC","P","6343","FA","32","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05gs4*","Cole Henry","WSH","SP","6344","CA$H","24","@CIN Thu 1:10PM","11.00","2025","0","0","0%","-","12%"
"*042aw*","Henry Henry","SD","SP","6345","FA","25","SF Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*04enf*","Isaiah Henry","KC","OF,P","6346","FA","24","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02n8z*","Jabari Henry","SEA","OF","6347","FA","33","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*025di*","Jordan Henry","CLE","OF","6348","FA","35","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","0%"
"*021q2*","Justin Henry","DET","2B","6349","FA","38","@CHW Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*041sv*","Payton Henry","TOR","C","6350","FA","26","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","3%"
"*024wl*","Randy Henry","BAL","RP","6351","FA","33","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*066ct*","Rob Hensey","CIN","SP","6352","FA","24","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*04q4q*","Bryce Hensley","KC","P","6353","FA","28","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*01tjg*","Steven Hensley","SEA","SP","6354","FA","37","BOS Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*02mwb*","Ty Hensley","NYY","P","6355","FA","30","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*05176*","Spencer Henson","NYY","1B","6356","FA","26","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*01uw5*","Tyler Henson","BAL","3B","6357","FA","36","LAA Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*04eg0*","Lincoln Henzman","CHW","SP","6358","FA","28","DET Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*03733*","Leonardo Heras","HOU","OF","6359","FA","33","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*02jmr*","Tyler Herb","MIL","SP","6360","FA","31","@NYM Thu 10:10AM","11.00","2023","0","0","0%","-","0%"
"*02c1o*","David Herbek","CHW","SS","6361","FA","34","DET Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*051ea*","Jacob Herbert","BOS","C","6362","FA","23","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*03pou*","Lucas Herbert","ATL","C","6363","FA","27","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*051yv*","Cristian Heredia","(N/A)","OF","6364","FA","22","","11.00","2023","0","0","0%","-","1%"
"*03mlu*","Guillermo Heredia","ATL","OF","6365","FA","32","@PHI Thu 12:05PM","11.00","2023","0","0","0%","-","0%"
"*01sgg*","Jairo Heredia","NYY","SP","6366","FA","34","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*05adu*","Jiter Heredia","ARI","3B","6367","FA","20","COL Thu 1:00AM","11.00","2023","0","0","0%","-","1%"
"*01zz8*","Luis Heredia","PIT","SP","6368","FA","29","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*05rk3*","Nestor Heredia","(N/A)","3B","6369","FA","23","","11.00","2023","0","0","0%","-","0%"
"*05y67*","Raylin Heredia","PHI","OF","6370","FA","20","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","4%"
"*05t6t*","Roblin Heredia","STL","C","6371","FA","21","@LAD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03o2w*","Starling Heredia","LAD","OF","6372","FA","24","STL Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*04c0q*","Victor Heredia","MIN","C","6373","FA","23","@KC Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03at0*","Kevin Herget","CIN","RP","6374","FA","32","WSH Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*061pg*","Javier Herize","(N/A)","C","6375","FA","24","","11.00","2023","0","0","0%","-","0%"
"*04v6q*","Jack Herman","PIT","OF","6376","FA","24","@MIA Thu 1:10PM","11.00","2023","0","0","0%","-","2%"
"*061zi*","Sean Hermann","NYY","SP","6377","FA","20","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","3%"
"*03qkj*","Anthony Hermelyn","HOU","C","6378","FA","30","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*03mp0*","Michael Hermosillo","NYY","OF","6379","FA","28","@HOU Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*04ppv*","Aaron Hernandez","LAA","SP","6380","FA","27","@BAL Thu 12:05PM","11.00","2023","0","0","0%","-","2%"
"*05up5*","Adrian Hernandez","TOR","SP","6381","FA","23","@TB Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*060x2*","Alberto Hernandez","HOU","SS","6382","FA","19","NYY Thu 1:00AM","11.00","2023","0","0","0%","-","2%"
"*05ydi*","Alexis Hernandez","CHC","SS","6383","FA","19","@TEX Thu 4:35PM","11.00","2023","0","0","0%","-","6%"
"*060pa*","Alexis Hernandez","BOS","1B","6384","FA","21","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","1%"
"*04ocv*","Alfonso Hernandez","WSH","SP","6385","FA","24","@CIN Thu 1:10PM","11.00","2023","0","0","0%","-","1%"
"*0519g*","Allan Hernandez","CLE","P","6386","FA","22","@OAK Thu 7:07PM","11.00","2023","0","0","0%","-","2%"
"*046tc*","Ariel Hernandez","(N/A)","RP","6387","FA","31","","11.00","2023","0","0","0%","-","0%"
"*03zlc*","Arnaldo Hernandez","(N/A)","SP","6388","FA","27","","11.00","2023","0","0","0%","-","0%"
"*05js8*","Ben Hernandez","KC","P","6389","FA","22","MIN Thu 1:10PM","11.00","2023","0","0","0%","-","5%"
"*03gla*","Brayan Hernandez","MIA","OF","6443","FA","26","PIT Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*04q0n*","Bryan Hernandez","SF","OF","6390","FA","24","@SD Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*02hag*","Bryant Hernandez","LAD","SS","6391","FA","35","STL Thu 1:10PM","11.00","2023","0","0","0%","-","0%"
"*03ys4*","Carlos Hernandez","ARI","SP","6392","FA","29","COL Thu 1:00AM","11.00","2023","0","0","0%","-","0%"
"*025gz*","Cesar Hernandez","(N/A)","2B","6393","FA","33","","11.00","2023","0","0","0%","-","2%"
"*025e3*","Chris Hernandez","BOS","SP","6394","FA","35","@SEA Thu 7:10PM","11.00","2023","0","0","0%","-","0%"
"*05gdy*","Cristian Hernandez","PHI","SP","6395","FA","23","ATL Thu 12:05PM","11.00","2023","0","0","0%","-","4%"
"*05gwo*","Cristian Hernandez","CHC","SS","6396","HENRY","20","@TEX Thu 4:35PM","14.00","2026","0","0","0%","-","18%"
